trajectory_id,timestamp_ns,time_s,x,y,heading_deg,bag
extracted_Bag1,1749209789239759052,58.99951362609863,60.68588140870363,40.01420527565363,47.08959524190001,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209789339807444,59.09956192970276,60.72382014521028,40.073539866953844,46.74931768927822,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209789439696759,59.199451208114624,60.73773336499081,40.095099268450966,46.603821956402676,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209789539725965,59.299480676651,60.776510202601415,40.154616035411586,46.2635548382536,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209789639507469,59.39926195144653,60.79899189708905,40.20166467797348,46.01993989451711,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209789739918678,59.49967312812805,60.82424762811098,40.24042147974246,45.793506177665,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209789839556594,59.599311113357544,60.83725584062152,40.260254474409685,45.654571706995206,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209789939599515,59.69935417175293,60.87780126170904,40.32150987484313,45.31726774278989,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209790040141459,59.799896001815796,60.8908902198572,40.341108712481386,45.187609471591315,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209790139851730,59.899606227874756,60.93079878731311,40.4003574759726,44.867962723549475,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209790239831604,59.99958610534668,60.94453584655117,40.42058181485087,44.73848109002297,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209790339928957,60.09968328475952,60.98560681392569,40.480536172795105,44.42276233537815,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209790439758971,60.19951343536377,60.999273499244495,40.50032481547322,44.29723006827445,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209790539674996,60.299429416656494,61.03974029131859,40.5584459979641,43.99232528608726,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209790739838956,60.49959349632263,61.07824216221178,40.62094111348565,43.5861700322857,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209790839770700,60.59952521324158,61.09786681117344,40.64883283790281,43.426747003875015,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209790939755784,60.69951033592224,61.132617307535476,40.69783452580993,43.163112912015286,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209791039909613,60.79966425895691,61.14664990777922,40.71749053790923,43.04024296696852,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209791139680616,60.89943504333496,61.16596245140481,40.74442178740306,42.91127947013346,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209791439535671,61.19929003715515,61.258400784939205,40.872684584803,42.324768234053835,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209791539571639,61.29932618141174,61.297697858974665,40.92584085205706,41.97536055146867,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209791639614371,61.39936900138855,61.35356349354931,40.996973726207365,41.73867643537982,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209791739832891,61.499587297439575,61.3825874865487,41.03520464501951,41.54026842895167,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209791839912050,61.599666357040405,61.39836527639529,41.05587582683013,41.41696089737804,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209792139892438,61.89964699745178,61.50407754765925,41.193704299766644,40.86549208180356,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209792239585056,61.99933958053589,61.51892973495672,41.212695124199485,40.697546313189505,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209792339865631,62.09962010383606,61.56461580854922,41.270560960161006,40.385627078140544,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209792439984856,62.19973945617676,61.580402586772536,41.29040161875543,40.25843774635616,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209792539953769,62.299708127975464,61.62552540475991,41.346681392007504,39.97599851762439,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209792939792414,62.699546813964844,61.63529105173479,41.39455179523576,39.27781963024938,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209793039747131,62.79950165748596,61.647011693579756,41.40981280889079,39.12471771604926,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209793139623602,62.899378299713135,61.68358310002758,41.457012160734145,38.82340750107303,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209793239701259,62.99945569038391,61.69556133218858,41.472355624302345,38.70538525374923,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209793339643583,63.099398136138916,61.71977701837545,41.503209279675104,38.52677616639365,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209793639688672,63.39944314956665,61.91628102101827,41.754946185514775,37.93040302543822,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209793739737174,63.499491691589355,61.94589613733273,41.7917121872102,37.71615150432319,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209793840021577,63.59977602958679,61.962564400920655,41.81228825343217,37.57834086305323,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209793939724694,63.69947934150696,62.010217050051075,41.87064081096679,37.286690126741696,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209794039670695,63.79942536354065,62.02580369001893,41.88958961862378,37.16884227679935,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209794439777481,64.19953203201294,62.15410220827071,42.044703774681956,36.47590254153673,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209794539631249,64.29938578605652,62.20341424264838,42.102742452473706,36.14998623115421,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209794639605513,64.39935994148254,62.244066572628576,42.13467832954572,35.92831624078338,rosbag2_2025_06_06-17_05_30
